Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
17.0,14,61266.63,5296.5525,4.0,6.0,15.0,2.0,13.0,13.0,12.45,7.0,2,570.58,26.41661279624063,114.0,2,74.69387361398931,89.5791026561862,0,590.7492526155936,Standard
21.0,12,14125.04,1202.0866666666668,5.0,4.0,7.0,2.0,2.0,7.0,3.0,0.0,1,446.31,37.20993372152371,214.0,0,14.539656280747506,21.48668946306013,5,303.4597161985721,Standard
26.0,3,34677.86,2725.8216666666667,6.0,5.0,16.0,7.0,27.0,23.0,5.57,6.0,0,2345.02,30.623766661870995,188.0,2,182.5851834962603,44.778412034545326,2,277.982856740432,Poor
33.0,7,28206.96,2294.58,7.0,7.0,25.0,7.0,51.0,20.0,8.74,12.0,0,1784.66,31.462300857658573,167.0,2,135.13379919070908,20.81628730781348,2,212.8461085844665,Poor
26.0,11,51627.39,4132.2825,4.0,7.0,19.0,2.0,9.0,13.0,16.03,6.0,2,2412.6,28.74299469879756,202.0,2,58.65782243740803,42.68856382470254,5,222.4520636601545,Standard
23.0,12,170751.96,14415.33,3.0,4.0,6.0,4.0,10.0,3.0,3.78,3.0,1,1076.56,32.84237677968196,388.0,1,443.1054535943721,119.04221646469894,5,833.0143363251268,Good
20.0,7,37679.14,3267.9283333333333,10.0,6.0,17.0,5.0,34.0,18.0,22.42,7.0,0,4857.87,30.065612715507,122.0,2,95.41117062152838,28.79547206011099,1,344.1119053462725,Standard
27.0,13,19435.6,1523.6333333333332,5.0,4.0,19.0,4.0,18.0,16.0,10.36,8.0,2,730.66,35.43885016628923,153.0,2,44.64073068180964,20.67399291557076,4,311.2446288064418,Standard
40.0,0,30802.79,2691.8991666666666,5.0,5.0,5.0,3.0,9.0,7.0,9.18,2.0,1,388.92,24.27831341801668,309.0,1,72.86320126538243,31.50878714120452,3,299.5728326931017,Good
26.0,1,57294.2,4699.516666666666,6.0,3.0,34.0,6.0,23.0,11.0,15.84,8.0,2,1347.23,31.59604265157388,214.0,2,253.7824797136136,61.22214019180587,5,27.50487580653453,Poor
33.0,14,46887.99,4167.3325,7.0,6.0,25.0,3.0,53.0,20.0,8.629999999999999,9.0,0,2646.39,38.73755375155637,214.0,2,66.4137776467571,70.80235581416015,1,441.3685475713767,Poor
55.0,8,16857.295,1121.7745833333329,0.0,5.0,12.0,3.0,21.0,10.0,11.23,1.0,1,741.75,32.59201225607045,266.0,1,29.60955069043045,12.174505212884675,2,292.41900466340536,Poor
32.0,7,35104.32,2769.36,3.0,5.0,10.0,4.0,29.0,6.0,0.8499999999999996,2.0,1,1166.23,27.130969950102216,283.0,1,75.22465523908845,30.87917893144596,3,364.9962651067845,Poor
14.0,4,39234.08,3201.5066666666667,8.0,9.0,31.0,4.0,53.0,18.0,4.94,12.0,0,2176.02,30.450789161313747,122.0,0,98.564850528791,23.13183720857048,4,176.49858976137824,Poor
25.0,5,16562.01,1240.1674999999998,7.0,7.0,24.0,2.0,20.0,14.0,19.04,11.0,2,2577.29,31.13702314713408,239.0,2,25.549497753146728,25.434029669087764,4,313.0650473275801,Poor
43.0,7,92200.68,7404.39,2.0,6.0,1.0,1.0,21.0,4.0,4.67,3.0,1,936.63,38.91285114524454,332.0,1,52.433666768022135,53.81459609892681,0,818.1095967530507,Poor
33.0,12,162955.92,13332.660000000002,5.0,6.0,3.0,2.0,0.0,5.0,1.77,0.0,1,377.68,34.932745926996745,382.0,1,175.58768432156228,90.53222730538894,2,1088.6015530455816,Standard
46.0,10,99776.28,8051.69,5.0,7.0,6.0,4.0,14.0,21.0,5.34,4.0,1,743.69,33.045690215661764,361.0,0,296.52281809986613,135.82456932274155,4,436.4322411004077,Good
29.0,4,16362.68,1536.5566666666666,10.0,5.0,18.0,6.0,55.0,24.0,3.36,10.0,0,2635.48,40.3098166273528,94.0,2,77.71339407246742,49.70740943359151,5,306.8298984080116,Poor
39.0,5,35284.57,2873.380833333333,3.0,4.0,9.0,2.0,14.0,0.0,3.92,2.0,1,1109.18,32.93099508391253,376.0,1,38.381739416563285,42.96359030548218,3,407.5528716344857,Standard
25.0,3,35336.77,2893.730833333333,4.0,5.0,16.0,2.0,9.0,16.0,4.76,1.0,2,1172.87,26.093263952757827,387.0,1,31.402438038633004,22.39482236538636,4,404.39103127629113,Standard
33.0,2,11550.325,947.5270833333334,5.0,7.0,15.0,2.0,22.0,19.0,1.46,0.0,2,689.44,33.213860962301695,208.0,1,10.2908852773625,26.10183854831726,5,323.76851179523305,Standard
38.0,10,94092.36,7644.03,3.0,6.0,17.0,4.0,18.0,19.0,14.93,8.0,2,1338.47,29.50409936318718,313.0,2,299.57634107972353,75.54930669820554,1,416.1392589097182,Standard
21.0,9,31598.5,2517.208333333333,9.0,7.0,27.0,5.0,39.0,16.0,18.79,8.0,0,4572.01,29.6308891454356,19.0,0,127.89861427518107,27.36947427663408,0,336.45274478151816,Standard
20.0,1,18822.02,1821.5016666666668,4.0,3.0,19.0,2.0,11.0,21.0,7.630000000000001,8.0,2,1464.16,28.53665230942412,188.0,2,16.429684492487187,33.7850169627784,4,334.79411606803683,Standard
52.0,2,61203.18000000001,4911.265,7.0,3.0,5.0,4.0,30.0,19.0,8.29,3.0,1,1194.51,26.910453531887622,283.0,0,133.60593539453544,77.41387661326993,5,153.12445649312554,Good
38.0,8,83601.84,7235.82,9.0,5.0,29.0,7.0,57.0,20.0,17.87,9.0,0,4290.72,38.779573008052,68.0,2,439.0918486343482,60.93948189736166,3,88.87001245530244,Standard
29.0,7,11586.525,943.54375,5.0,6.0,18.0,2.0,24.0,16.0,14.0,1.0,2,498.68,31.892933025573434,263.0,2,15.46654664404272,21.09149797000077,5,285.235114443271,Standard
48.0,3,80953.20000000001,6722.100000000001,6.0,3.0,8.0,2.0,16.0,9.0,7.14,4.0,2,597.32,27.445351334554807,271.0,2,111.72879638411533,48.53718493484784,1,651.2269290124532,Standard
47.0,7,102260.0,8580.666666666666,5.0,5.0,7.0,3.0,29.0,13.0,18.08,3.0,2,407.46,33.81505228639984,315.0,2,233.3445042913777,159.22683941969132,0,705.4953229555977,Standard
24.0,13,74866.6,5964.883333333334,5.0,4.0,32.0,5.0,21.0,16.0,10.3,10.0,2,1798.0,33.760670801427274,91.0,2,277.45804355221475,78.50551402188084,1,469.4501536213117,Poor
41.0,9,147510.76,12482.563333333335,3.0,7.0,8.0,0.0,25.0,0.0,4.97,2.0,1,1461.38,33.962770935795845,191.0,1,0.0,91.27692500831756,4,383.85636043165664,Poor
42.0,3,16678.98,1233.915,8.0,7.0,23.0,2.0,55.0,10.0,9.36,8.0,2,2195.45,24.33279503059604,85.0,2,14.490600920325534,47.44111388299528,4,341.4597851966792,Standard
23.0,5,129233.52,11011.46,6.0,4.0,8.0,1.0,13.0,8.0,4.92,0.0,2,1051.42,28.11887664366305,315.0,1,75.60222093053285,143.8812356892077,3,351.9765272469644,Standard
32.0,8,110347.2,9184.6,5.0,3.0,8.0,1.0,5.0,2.0,3.23,0.0,1,438.55,28.799063002102827,279.0,0,62.73363984982294,67.74887409365725,0,976.6541707576376,Standard
42.0,7,108129.44,8776.786666666667,4.0,3.0,8.0,2.0,7.0,10.0,19.7,7.0,2,925.97,28.603897206646856,291.0,0,144.31967376054388,67.88372800052096,3,213.17583218674545,Standard
21.0,10,9812.96,875.7466666666666,8.0,3.0,9.0,7.0,8.0,10.0,12.39,5.0,2,727.39,37.90401736361017,97.0,2,57.0133798275671,14.706407106253383,5,223.685285702125,Standard
41.0,7,53226.52,4432.543333333333,7.0,4.0,17.0,2.0,15.0,12.0,16.84,4.0,2,816.31,35.70994325221945,208.0,2,60.9273031335529,71.10288658353728,1,559.6292108648112,Standard
31.0,2,15129.9,1166.825,7.0,9.0,28.0,9.0,62.0,15.0,8.73,8.0,0,1801.79,33.51820747742873,202.0,2,70.50545410331424,0.0,0,277.1116971067119,Poor
31.0,9,63525.64,5409.803333333333,4.0,7.0,9.0,3.0,18.0,5.0,10.73,2.0,1,1016.0,36.57557660023152,362.0,1,145.9295599871315,82.41429388865582,5,325.59872225982986,Standard
26.0,4,21613.57,1716.1308333333334,4.0,7.0,18.0,7.0,21.0,11.0,22.42,5.0,2,878.38,34.14502677611317,167.0,2,99.97414136966336,31.02212349150012,5,157.13672673689211,Standard
32.0,7,20040.64,1508.053333333333,3.0,6.0,9.0,2.0,22.0,7.0,10.68,0.0,1,1255.55,34.87083692330093,385.0,1,32.71828748280314,46.1109145907264,4,253.8435714120192,Poor
25.0,9,40341.16,3602.763333333334,2.0,5.0,1.0,4.0,7.0,11.0,8.33,2.0,1,1183.73,25.183855991834022,238.0,1,113.02110273975028,60.270194236555525,5,93.5191690370002,Good
48.0,6,88859.37,7517.947499999998,5.0,4.0,8.0,1.0,8.0,15.0,2.49,4.0,1,473.15,32.08481989820306,267.0,0,49.22129745292568,78.58149289796413,2,826.4945884657718,Good
39.0,14,29485.2,2242.1,8.0,8.0,20.0,7.0,25.0,23.0,15.33,6.0,0,4142.25,36.55334229190794,24.0,2,153.41407637545362,29.279709145798364,1,253.4391859505082,Standard
28.0,8,31959.4,2472.2833333333333,8.0,10.0,28.0,9.0,38.0,20.0,29.29,8.0,0,2753.45,30.42557192658624,69.0,2,201.3190527343244,20.72170100131069,2,166.97048545253722,Standard
50.0,14,88716.28,7476.023333333333,5.0,6.0,6.0,2.0,7.0,15.0,18.75,3.0,2,58.82,38.62883484466188,243.0,2,144.16986810967597,51.403642060572224,1,578.762780462456,Standard
28.0,12,18508.39,1574.365833333333,7.0,7.0,33.0,2.0,32.0,19.0,1.48,6.0,0,2123.47,25.33046410124687,224.0,2,21.08238577604048,25.51349495221748,1,360.84070260507536,Poor
21.0,7,8996.265,740.6887499999998,4.0,5.0,19.0,2.0,29.0,19.0,10.07,5.0,2,2400.0,26.05169892482953,177.0,2,12.371705235456938,12.483870045892177,4,301.55854108794136,Standard
28.0,4,39700.24,3080.353333333333,10.0,5.0,24.0,5.0,61.0,19.0,9.98,7.0,0,2558.7,38.053310698181406,142.0,2,136.57636110983276,49.96735887585248,1,311.92781795935866,Standard
22.0,5,18671.92,1546.993333333333,2.0,7.0,11.0,4.0,25.0,9.0,7.71,4.0,1,438.75,32.52130357740329,253.0,0,57.15643421522294,39.29672959287125,5,253.90918103896405,Poor
36.0,11,16435.27,1526.605833333333,9.0,8.0,29.0,8.0,35.0,19.0,7.01,9.0,0,3414.12,37.86918909626876,122.0,2,75.4888935773085,78.16941102273299,2,248.716165140863,Poor
17.0,4,17438.8,1237.2333333333331,7.0,10.0,16.0,5.0,16.0,16.0,13.68,9.0,0,2635.91,26.0851654577701,110.0,2,44.235325495955365,17.037050393458234,3,271.3361553451728,Poor
28.0,4,43518.87,3567.5725,8.0,7.0,7.0,6.0,29.0,11.0,14.82,5.0,2,1284.78,37.611393231030334,97.0,2,183.1832666121075,46.757087191075904,1,376.81689619681663,Standard
38.0,5,35996.23,2800.685833333333,4.0,6.0,17.0,6.0,14.0,16.0,16.81,7.0,2,767.11,35.653549164239934,179.0,2,143.52682577799058,40.544420443605496,2,292.6260990203712,Standard
22.0,2,35310.83,3058.5691666666667,5.0,5.0,5.0,2.0,24.0,13.0,9.74,1.0,1,878.11,36.89493812687513,368.0,0,31.427238825172346,31.65378669759944,0,474.69024798563487,Good
44.0,14,68380.29000000001,5448.357500000001,4.0,4.0,18.0,3.0,30.0,16.0,0.7400000000000002,9.0,2,1293.3,29.852372392863217,232.0,1,105.88783710758332,60.48377738291799,3,461.5844649174746,Standard
29.0,5,20870.46,1694.205,7.0,8.0,16.0,7.0,27.0,20.0,13.34,10.0,0,2694.09,36.7445908740311,183.0,2,116.1374192000977,44.18384229197457,3,190.01728808034443,Poor
42.0,0,81764.54,6544.711666666666,1.0,6.0,7.0,4.0,30.0,1.0,9.28,2.0,1,745.06,31.525614375299035,365.0,1,475.4367994974163,57.5266995546946,1,574.5940757239673,Poor
17.0,3,44418.54,3626.545,9.0,7.0,33.0,8.0,59.0,17.0,4.85,9.0,0,1340.46,24.45147444466781,94.0,2,233.63620780037328,31.25385257391851,3,290.3894149784405,Poor
32.0,12,171280.88,14157.406666666668,2.0,6.0,11.0,1.0,10.0,10.0,5.0,3.0,1,421.66,45.5350771768938,191.0,1,115.32889181506086,96.84249919742328,0,250.0035259819201,Good
40.0,9,30385.07,2764.089166666666,6.0,7.0,7.0,0.0,27.0,12.0,9.44,2.0,2,951.4,34.11404754137935,197.0,1,0.0,18.768882460526463,5,256.0671071236293,Standard
45.0,9,34652.7,2975.725,6.0,7.0,14.0,3.0,9.0,15.0,9.56,4.0,2,1096.33,27.628485610134035,237.0,2,64.68031229517283,63.22651833383009,5,271.676530582841,Standard
53.0,7,62773.2,5370.099999999999,3.0,4.0,19.0,2.0,5.0,8.0,11.22,4.0,2,746.09,34.63966830857767,332.0,2,92.25412507312004,109.01727769519474,5,489.5337896900466,Standard
18.0,9,54027.0,4269.25,6.0,4.0,8.0,2.0,23.0,7.0,7.2,0.0,1,482.08,26.09360684634425,380.0,1,53.260886633962926,46.662205288921136,0,512.0491521099461,Good
32.0,14,16489.74,1150.1450000000002,4.0,3.0,10.0,3.0,18.0,12.0,24.18,5.0,2,1367.75,36.90785864347645,143.0,2,28.84814129981968,19.37122974436941,5,224.03086525896987,Standard
27.0,3,37823.27,2994.939166666666,3.0,5.0,12.0,2.0,14.0,14.0,7.14,4.0,1,504.85,32.1579253702641,290.0,1,59.03918239724726,38.62653601379415,3,358.2846316693596,Good
30.0,10,143469.16,11690.763333333334,4.0,3.0,10.0,0.0,16.0,19.0,7.94,5.0,2,790.97,26.12654688235472,323.0,2,0.0,102.40519885545116,2,877.1925120523877,Standard
43.0,9,10728.4,720.0333333333333,6.0,3.0,12.0,0.0,21.0,12.0,10.95,4.0,1,1375.35,27.234306865993105,194.0,0,0.0,0.0,4,311.58186099884966,Good
31.0,11,68469.6,5500.8,7.0,6.0,33.0,5.0,62.0,22.0,5.16,7.0,0,1865.28,39.636202870921416,69.0,2,230.3927541039241,78.55554730185331,5,404.9086687005336,Poor
26.0,11,27032.89,1985.740833333333,6.0,4.0,17.0,3.0,15.0,22.0,19.61,7.0,2,1181.93,24.40697961887493,297.0,2,55.0810367477324,46.36552028536919,0,337.1275263002317,Standard
33.0,7,108952.35,9203.3625,4.0,4.0,7.0,3.0,11.0,8.0,3.04,0.0,2,544.75,28.695301816865328,336.0,1,230.6536456762965,90.01716387962139,3,301.6685158907811,Standard
44.0,12,18990.85,1531.5708333333332,6.0,6.0,30.0,8.0,19.0,25.0,28.71,9.0,0,2878.45,35.784073383852665,152.0,2,89.32400428782911,25.60598198695824,3,205.0804861386441,Standard
25.0,0,30536.26,2697.688333333333,4.0,1.0,7.0,0.0,2.0,12.0,6.24,2.0,1,457.32,41.00553647657621,380.0,1,0.0,18.71664787726048,0,485.9284077500715,Good
19.0,13,73888.42,6077.368333333333,4.0,5.0,17.0,4.0,20.0,15.0,8.81,4.0,2,604.85,24.76366298817147,320.0,2,244.26490250324804,87.19370718159918,4,57.70699166487958,Standard
14.0,13,8763.22,712.2683333333333,5.0,7.0,34.0,6.0,15.0,9.0,10.28,7.0,2,2175.13,39.82475714482168,118.0,2,22.51717723530616,24.74887272348325,5,286.9805636449063,Poor
32.0,3,136435.2,11574.6,4.0,3.0,5.0,3.0,18.0,19.0,17.78,5.0,2,252.01,30.252363598248376,314.0,2,236.74435350455465,123.81196508376922,0,1084.9481235476117,Standard
24.0,9,14906.56,1360.2133333333334,6.0,6.0,20.0,2.0,35.0,18.0,7.63,12.0,2,2626.18,32.88297727005321,116.0,2,20.692546277562823,46.7079848858065,4,312.93215080800024,Poor
39.0,5,69779.8,5695.983333333334,3.0,6.0,12.0,5.0,27.0,8.0,18.99,6.0,2,2349.79,34.545091329898966,179.0,2,254.9681947433235,90.09989928954832,5,30.22389630850944,Poor
20.0,3,13848.89,1152.0741666666663,4.0,4.0,18.0,2.0,19.0,7.0,5.77,2.0,2,65.12,30.6213547961887,316.0,1,12.663444699649837,18.392911851015924,4,303.29822908186685,Standard
44.0,10,7226.435,662.2029166666667,8.0,5.0,20.0,3.0,13.0,15.0,8.72,9.0,2,1533.48,27.876524810752954,118.0,2,16.193506546212475,0.0,0,273.6042400335845,Poor
34.0,14,33765.68,2528.806666666667,0.0,5.0,8.0,1.0,5.0,8.0,1.27,1.0,1,469.44,41.707278401777046,247.0,1,22.338798692795567,31.21347527700169,0,439.3283926968693,Standard
34.0,2,49128.9,4231.074999999999,8.0,3.0,29.0,6.0,11.0,12.0,9.88,7.0,2,2574.1,38.09722502971054,166.0,2,169.5292210820439,27.4920747746588,3,372.46676439180936,Poor
24.0,11,7567.595,809.6329166666667,10.0,5.0,20.0,5.0,48.0,19.0,22.65,11.0,0,4693.94,38.15743635398349,152.0,2,27.5195881442452,19.612922595708856,3,303.83078092671263,Standard
36.0,13,19047.38,1430.281666666667,6.0,8.0,26.0,6.0,49.0,19.0,25.54,8.0,0,2932.27,22.911993808743272,27.0,2,55.9900210082615,26.558367930585128,4,322.473989531295,Poor
19.0,12,79878.52,6535.543333333334,3.0,1.0,7.0,2.0,0.0,8.0,1.42,4.0,1,189.33,34.213500722587106,296.0,1,81.16999130109285,70.1984670256258,0,657.540008635744,Standard
45.0,1,31329.83,2598.8191666666667,5.0,3.0,6.0,0.0,14.0,19.0,5.25,4.0,1,628.91,35.64422843319548,328.0,1,0.0,33.638862886475074,1,433.9423789507295,Standard
36.0,10,65891.85,5326.9875,4.0,4.0,5.0,4.0,22.0,17.0,10.83,3.0,2,454.19,29.129715258186565,230.0,0,118.88267396744332,39.53682425238855,0,588.9422366926661,Standard
30.0,10,9955.255,834.6045833333333,3.0,7.0,19.0,4.0,12.0,20.0,7.34,8.0,2,447.15,32.433178688230484,316.0,2,18.436786599212887,30.030635469750514,5,258.8771408146861,Standard
29.0,0,127273.88,10710.156666666668,8.0,4.0,14.0,1.0,29.0,13.0,8.27,1.0,2,556.02,25.08050592880397,302.0,1,60.4321533436484,93.687066021728,3,583.7341592709835,Standard
25.0,3,39318.5,3170.541666666666,6.0,9.0,25.0,6.0,32.0,19.0,25.03,10.0,0,3039.02,37.847941718516026,63.0,2,137.42784788197525,28.499076033510843,1,345.71832047836074,Poor
25.0,14,8361.59,640.7991666666667,10.0,7.0,33.0,7.0,20.0,19.0,14.35,6.0,0,1883.47,24.983817833745285,208.0,2,27.87815482158329,15.587212522977609,5,297.08631190077244,Standard
32.0,13,9529.855,688.1545833333333,9.0,8.0,26.0,3.0,54.0,21.0,7.2,7.0,0,1818.36,31.22888072734608,79.0,2,12.010942528772643,13.159197122965717,5,319.63640134714586,Poor
21.0,3,19681.08,1454.09,4.0,4.0,16.0,3.0,16.0,8.0,10.41,1.0,2,1122.31,23.77172234777868,220.0,2,33.870708472450204,14.5358945838839,5,206.4435330648253,Standard
18.0,2,57943.41,4732.6175,8.0,8.0,19.0,6.0,37.0,23.0,21.78,12.0,0,4890.07,35.261147053934764,124.0,2,200.69405384821405,51.00078738742896,1,471.5669087643572,Poor
40.0,1,161007.32,13305.276666666668,4.0,2.0,11.0,4.0,1.0,2.0,3.45,0.0,1,615.92,33.65027848130077,233.0,1,421.180407832645,148.62075094069186,2,456.34357169605966,Standard
34.0,9,18760.69,1331.3908333333334,9.0,10.0,21.0,9.0,49.0,25.0,7.96,6.0,0,1375.0,39.34271023934785,173.0,2,101.152228254925,24.968844983946664,4,272.83441807940096,Poor
30.0,14,76804.72,6450.3933333333325,9.0,9.0,16.0,8.0,20.0,20.0,28.93,8.0,0,4811.23,35.91121105285978,11.0,0,266.7983357602807,75.73285072525084,1,479.3902144861215,Standard
34.0,11,23357.87,2008.4891666666665,4.0,5.0,7.0,4.0,28.0,14.0,14.38,5.0,2,1290.06,35.283218862865574,70.0,2,44.87283727805653,28.99171986256064,4,310.2068089931465,Standard
25.0,14,45834.57,3816.5475,7.0,7.0,19.0,2.0,10.0,16.0,15.07,8.0,2,2482.46,34.480903598602936,183.0,2,54.293093063069655,82.45208586322309,0,533.4027082410548,Poor
39.0,0,68470.86,5884.905,7.0,4.0,12.0,5.0,18.0,13.0,17.49,5.0,2,965.14,31.581133352661872,195.0,0,226.9156155697618,60.340715934893744,1,449.5521688546364,Standard
31.0,6,53945.85000000001,4479.4875,7.0,6.0,23.0,2.0,42.0,24.0,11.82,7.0,0,2352.38,26.76574615569149,103.0,0,71.11290617852161,65.11108713700118,1,487.26411236958575,Poor
15.0,12,19028.45,1497.7041666666669,9.0,10.0,15.0,7.0,35.0,18.0,16.16,6.0,0,2600.23,29.95996610211298,148.0,2,78.84913307750013,38.28461663682329,5,256.3892782946586,Poor
23.0,2,11486.08,1067.1733333333332,8.0,7.0,11.0,3.0,14.0,9.0,11.73,4.0,2,550.98,30.446962654285603,201.0,2,23.083110511727902,35.10532267241276,5,316.01015899715765,Standard
40.0,10,35643.6,3046.3,4.0,3.0,9.0,4.0,29.0,19.0,16.48,7.0,2,171.98,35.550527863993814,69.0,0,60.03954017071801,40.54124423407894,5,310.4307904066813,Standard
20.0,7,35699.53,2864.960833333333,6.0,5.0,13.0,0.0,27.0,13.0,7.23,5.0,2,397.35,35.43572031918311,364.0,2,0.0,75.14901046053602,5,382.13447361782056,Standard
15.0,12,53611.71,4733.6425,6.0,5.0,8.0,3.0,1.0,15.0,18.82,4.0,2,1458.84,30.17361592625999,86.0,2,87.35712883849558,62.02153506122134,4,483.78065940255135,Standard
19.0,6,15508.43,1400.3691666666666,4.0,4.0,16.0,4.0,22.0,17.0,3.07,0.0,2,1370.52,28.715995121790208,361.0,2,43.057894570992346,40.31789138728952,5,317.13748921888043,Standard
31.0,1,52977.0,4595.75,7.0,9.0,24.0,7.0,41.0,22.0,6.7200000000000015,6.0,0,2578.67,38.67285990762864,83.0,2,249.1442746447504,101.20936079650158,5,238.0735697203927,Poor
27.0,13,29283.91,2380.3258333333333,3.0,5.0,8.0,2.0,17.0,4.0,8.33,2.0,1,309.61,37.042721509539135,368.0,1,36.20844627352849,54.97426476444768,4,292.83231779118586,Poor
22.0,14,71843.52,5836.96,7.0,6.0,10.0,0.0,21.0,11.0,13.82,8.0,2,369.7,40.07231427319879,154.0,0,0.0,45.50596613988096,0,778.1900338601191,Standard
27.0,3,7153.435,532.1195833333334,8.0,9.0,24.0,2.0,48.0,11.0,16.98,10.0,2,1272.77,35.4831989227711,163.0,2,7.05443635523817,0.0,3,267.63020348572053,Poor
15.0,9,15862.67,1046.8891666666666,7.0,10.0,28.0,6.0,23.0,23.0,18.36,12.0,0,4763.66,37.8435499183843,89.0,0,76.60381292560204,0.0,5,216.4360801199189,Standard
38.0,9,12549.985,828.8320833333335,7.0,5.0,13.0,1.0,12.0,14.0,3.87,1.0,2,803.44,35.80109178869783,380.0,1,9.947697793357491,16.834008877851044,5,282.5008351594424,Standard
26.0,12,74478.72,6439.56,8.0,6.0,21.0,9.0,37.0,23.0,24.36,8.0,0,3773.63,30.596665505377057,166.0,2,499.7320247524716,94.24078321087428,5,123.087282473181,Poor
43.0,12,48818.10000000001,4293.175000000001,8.0,6.0,20.0,6.0,58.0,20.0,1.43,7.0,0,2218.45,32.91951012703908,202.0,2,162.34322284444113,122.00364014337684,2,392.80885309771446,Standard
43.0,4,98459.7,8165.975,3.0,7.0,9.0,4.0,1.0,12.0,1.8,3.0,1,24.1,29.61423620462607,317.0,1,196.5613024739651,70.24688858777347,0,764.6774782827647,Good
29.0,2,60462.44,5081.536666666667,7.0,7.0,26.0,7.0,40.0,20.0,8.19,10.0,2,1432.13,27.282558642152747,88.0,2,319.7903879031772,62.85763933480089,2,283.72365918097734,Poor
22.0,10,19280.73,1865.7275,5.0,9.0,32.0,2.0,18.0,11.0,11.67,10.0,2,2412.06,29.97536774235957,112.0,2,17.677035792091182,16.76514644860176,1,343.51071778230613,Poor
34.0,13,17666.82,1608.235,8.0,5.0,3.0,2.0,25.0,22.0,2.77,0.0,1,346.12,23.207178487813977,310.0,1,18.33757706656416,25.99166901443376,5,274.7247719338732,Standard
25.0,13,31757.98,2868.498333333333,6.0,8.0,23.0,9.0,41.0,25.0,23.05,10.0,0,4679.1,35.235995087244206,62.0,2,133.9027918033147,75.10421831137296,4,336.8350732101412,Standard
26.0,4,39123.42,3020.285,6.0,5.0,15.0,3.0,7.0,19.0,2.47,5.0,2,139.77,35.878857461360546,184.0,2,64.49842308960841,40.52056020628496,0,412.3357022592752,Standard
19.0,4,35844.02,2703.0016666666666,3.0,7.0,13.0,1.0,5.0,20.0,14.17,8.0,2,1072.28,31.095056497321146,243.0,2,24.56853693521975,39.82459115925615,1,445.0891594089016,Standard
17.0,2,15169.51,1038.1258333333333,3.0,7.0,12.0,4.0,21.0,19.0,12.14,5.0,2,1179.95,34.82996625217507,161.0,0,33.073620198102546,16.90386361383787,4,261.20188881767604,Standard
35.0,14,134139.48,11352.29,2.0,5.0,11.0,4.0,17.0,1.0,11.14,1.0,1,1486.38,28.52429291322489,185.0,1,416.36052363764793,177.99217084494694,0,676.1336082953818,Poor
54.0,5,33642.07,2509.505833333333,7.0,3.0,12.0,2.0,22.0,9.0,4.14,3.0,2,696.57,32.23464649975768,268.0,1,29.56393249432308,43.046394276510135,5,378.7423878860743,Standard
18.0,4,15580.41,1048.3675,9.0,9.0,16.0,9.0,58.0,16.0,24.57,12.0,0,4319.35,36.852816603783886,69.0,2,112.513721323882,10.969090153211992,4,231.9120963781405,Standard
46.0,0,107068.92,8657.41,3.0,3.0,5.0,3.0,7.0,12.0,11.69,4.0,2,122.31,40.686716209056506,213.0,2,211.87092824406523,76.19549830081027,1,557.7247953825802,Standard
26.0,2,73802.24,5971.186666666667,8.0,10.0,17.0,8.0,47.0,15.0,17.61,6.0,0,3626.94,28.17672920394054,71.0,2,487.3028130411074,40.29928437288137,1,250.98419768736903,Poor
33.0,9,43956.23,3820.019166666667,4.0,5.0,4.0,0.0,10.0,4.0,7.16,2.0,1,1084.09,39.47304065336103,357.0,1,0.0,54.01157825630919,1,511.5961136062606,Good
23.0,5,80411.04000000001,6694.920000000001,8.0,4.0,11.0,1.0,10.0,7.0,2.71,2.0,1,1413.55,24.26394580479284,183.0,1,65.7390498502761,57.04056937852865,4,259.6612680989207,Good
46.0,13,39305.86,3484.488333333333,7.0,6.0,5.0,2.0,27.0,15.0,12.329999999999998,0.0,2,1365.29,37.4795267665561,237.0,2,64.40514455373912,26.630496486053985,0,471.8523757134277,Standard
14.0,4,46417.56,3606.13,6.0,7.0,29.0,5.0,61.0,17.0,17.65,8.0,0,4419.23,24.369509909511702,155.0,2,150.6176886772737,46.53445024707384,5,254.73607671282392,Poor
51.0,11,44595.18,3632.265,3.0,3.0,10.0,1.0,9.0,7.0,5.2200000000000015,0.0,1,795.49,29.42623971984089,245.0,0,24.356888978924307,43.00039228590558,1,442.4241749442374,Poor
42.0,3,42757.81,3556.150833333333,0.0,5.0,3.0,3.0,1.0,6.0,2.21,4.0,1,646.98,28.5219095353564,384.0,1,102.80956873920842,60.143871736324165,5,162.9408980963257,Good
